"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat --output /opt/dstat/test.csv",,,,"Date:","14 Feb 2023 09:44:16 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
2.271,2.661,91.304,3.245,0.0,0.519,5316608.0,549888.0,9900.0,0.0,225280.0,0.0,7395.0,8745.0
1.686,3.506,91.841,2.495,0.0,0.472,745472.0,24285696.0,11700.0,0.0,98304.0,25911296.0,16041.0,5761.0
1.348,2.561,93.127,2.628,0.0,0.337,3084288.0,21493760.0,10536.0,0.0,57344.0,26570752.0,15330.0,4152.0
1.457,2.221,91.187,4.858,0.0,0.278,512000.0,37728768.0,8832.0,0.0,40960.0,29564928.0,19781.0,4512.0
4.041,2.309,88.069,5.388,0.0,0.192,14110720.0,26835968.0,6894.0,0.0,151552.0,22724608.0,23409.0,4036.0
2.992,1.719,92.298,2.928,0.0,0.064,2174976.0,23091200.0,4320.0,0.0,0.0,12959744.0,14446.0,3022.0
6.713,1.568,87.014,4.580,0.0,0.125,8474624.0,26466816.0,4320.0,0.0,0.0,4096.0,5823.0,4000.0
8.726,1.444,87.822,1.946,0.0,0.063,2785280.0,31873536.0,3600.0,0.0,0.0,0.0,5091.0,3981.0
1.127,0.313,97.996,0.501,0.0,0.063,4104192.0,284160.0,3420.0,0.0,0.0,0.0,1780.0,1613.0
0.0,0.063,99.812,0.125,0.0,0.0,2969600.0,0.0,3960.0,0.0,0.0,0.0,1052.0,1019.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,122880.0,4152.0,0.0,0.0,0.0,901.0,928.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,0.0,8208.0,0.0,0.0,0.0,1412.0,1224.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,134656.0,11022.0,0.0,0.0,0.0,1446.0,1156.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12780.0,0.0,0.0,0.0,1369.0,1122.0
0.188,0.250,98.936,0.563,0.0,0.063,8093696.0,103936.0,14040.0,0.0,0.0,0.0,2019.0,1428.0
0.063,0.626,97.935,1.314,0.0,0.063,16609280.0,319488.0,14256.0,0.0,0.0,0.0,1914.0,1327.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,14941.0,1271.0,0.0,0.0,1127.0,1179.0
0.190,0.190,99.430,0.127,0.0,0.063,2736128.0,540160.0,12314.0,1271.0,0.0,0.0,1203.0,1296.0
0.0,0.250,99.499,0.125,0.0,0.125,4096.0,0.0,7656.0,0.0,4096.0,0.0,1307.0,1713.0
0.063,0.0,99.875,0.063,0.0,0.0,4096.0,0.0,5676.0,0.0,4096.0,0.0,853.0,1158.0
0.126,0.315,99.370,0.126,0.0,0.063,4280320.0,72192.0,11855.0,1255.0,0.0,0.0,1605.0,1739.0
0.063,0.251,97.616,2.008,0.0,0.063,3231744.0,7680.0,10500.0,60.0,20480.0,0.0,1761.0,2046.0
0.0,0.0,99.937,0.0,0.0,0.063,0.0,101376.0,11880.0,0.0,0.0,0.0,824.0,987.0
0.125,0.125,99.749,0.0,0.0,0.0,0.0,10752.0,10980.0,0.0,0.0,0.0,1139.0,1390.0
0.0,0.063,99.875,0.0,0.0,0.063,0.0,35840.0,8280.0,0.0,0.0,0.0,1018.0,1270.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,0.0,729.0,944.0
0.188,0.188,99.560,0.0,0.0,0.063,0.0,70144.0,3600.0,0.0,0.0,0.0,1027.0,1256.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,2765312.0,4692.0,0.0,0.0,0.0,940.0,1026.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5316.0,0.0,0.0,0.0,819.0,1051.0
1.138,0.190,98.357,0.253,0.0,0.063,7671808.0,6144.0,9404.0,3613.0,8192.0,0.0,1401.0,1302.0
0.0,0.063,99.875,0.063,0.0,0.0,0.0,191488.0,5400.0,0.0,0.0,0.0,848.0,1065.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,10752.0,4500.0,0.0,0.0,0.0,799.0,1049.0
0.126,0.188,99.623,0.0,0.0,0.063,8192.0,81408.0,7920.0,0.0,0.0,0.0,1323.0,1488.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,12567.0,0.0,0.0,0.0,1014.0,1153.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,16611.0,60.0,0.0,0.0,1187.0,1302.0
0.312,0.250,99.125,0.250,0.0,0.062,65536.0,18432.0,13512.0,0.0,65536.0,0.0,1652.0,1865.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,265216.0,17016.0,0.0,0.0,0.0,1140.0,1245.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,223744.0,14526.0,0.0,0.0,0.0,942.0,1050.0
1.463,3.066,83.624,11.150,0.0,0.697,17387520.0,25243136.0,10260.0,0.0,114688.0,42360832.0,8593.0,4605.0
0.141,2.258,84.686,12.491,0.0,0.423,135168.0,40739328.0,9000.0,0.0,0.0,72339456.0,6978.0,1149.0
0.782,2.276,87.909,8.535,0.0,0.498,303104.0,49398272.0,7020.0,0.0,40960.0,0.0,4277.0,2550.0
2.264,3.196,88.482,5.459,0.0,0.599,11620352.0,23915008.0,7920.0,0.0,2134016.0,26611712.0,11974.0,5721.0
0.382,1.069,78.702,19.160,0.0,0.687,3559424.0,41924608.0,10080.0,0.0,0.0,96829440.0,8840.0,1449.0
0.072,0.072,96.418,3.009,0.0,0.430,4902912.0,51904512.0,15396.0,0.0,0.0,0.0,3986.0,1016.0
1.465,2.796,89.414,5.925,0.0,0.399,26939392.0,30655488.0,13491.0,0.0,0.0,23142400.0,16597.0,4743.0
2.955,1.707,72.620,22.456,0.0,0.263,7888896.0,1017856.0,14763.0,0.0,1552384.0,0.0,4889.0,3775.0
40.991,1.508,27.925,28.930,0.0,0.646,12439552.0,10755072.0,6433.0,60.0,6598656.0,27389952.0,9344.0,2784.0
64.935,0.584,21.883,12.078,0.0,0.519,11214848.0,23266304.0,9301.0,3159.0,6131712.0,6586368.0,12783.0,1979.0
57.044,0.188,35.692,7.076,0.0,0.0,2039808.0,0.0,5547.0,0.0,1855488.0,0.0,10858.0,1855.0
0.757,0.631,91.041,7.129,0.0,0.442,18153472.0,96256.0,9171.0,0.0,11833344.0,1081344.0,3834.0,3107.0
2.780,2.138,70.421,23.949,0.0,0.713,7712768.0,40946688.0,6953.0,1255.0,221184.0,107196416.0,10864.0,1627.0
0.370,0.444,57.513,41.377,0.0,0.296,2752512.0,43237376.0,6036.0,0.0,147456.0,15208448.0,4229.0,1807.0
0.603,1.206,61.191,36.473,0.0,0.528,2871296.0,46430720.0,5052.0,0.0,229376.0,0.0,4281.0,2518.0
0.439,0.376,86.082,12.978,0.0,0.125,31801344.0,109056.0,7380.0,0.0,3178496.0,0.0,3074.0,2102.0
0.716,0.976,93.169,4.815,0.0,0.325,6807552.0,17773056.0,18150.0,0.0,6594560.0,19546112.0,8999.0,2706.0
0.271,1.085,93.080,5.360,0.0,0.204,2125824.0,44076544.0,12600.0,0.0,2080768.0,42024960.0,10364.0,1842.0
1.065,0.689,90.915,6.892,0.0,0.439,26210304.0,140288.0,16109.0,3613.0,11350016.0,0.0,4036.0,3088.0
0.313,0.251,98.558,0.815,0.0,0.063,8814592.0,158720.0,15120.0,0.0,1499136.0,0.0,2089.0,1635.0
0.251,0.188,99.123,0.376,0.0,0.063,774144.0,10752.0,15120.0,0.0,12288.0,0.0,1798.0,1746.0
0.062,0.062,99.812,0.0,0.0,0.062,0.0,10752.0,12516.0,0.0,0.0,0.0,1087.0,1127.0
0.0,0.063,99.937,0.0,0.0,0.0,81920.0,0.0,10653.0,0.0,0.0,0.0,1040.0,1090.0
0.0,0.0,99.937,0.063,0.0,0.0,1122304.0,0.0,7116.0,0.0,0.0,0.0,1003.0,1142.0
0.063,0.188,99.248,0.376,0.0,0.125,159744.0,540160.0,8460.0,0.0,0.0,0.0,1226.0,1282.0
0.0,0.062,99.938,0.0,0.0,0.0,0.0,0.0,10980.0,0.0,0.0,0.0,939.0,1143.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12960.0,0.0,0.0,0.0,927.0,1088.0
0.063,0.190,99.052,0.695,0.0,0.0,1466368.0,442368.0,11520.0,0.0,0.0,0.0,1270.0,1263.0
0.063,0.188,97.806,1.881,0.0,0.063,6619136.0,12800.0,10080.0,0.0,8192.0,0.0,1697.0,1875.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,266240.0,7125.0,0.0,0.0,0.0,761.0,981.0
0.063,0.250,99.312,0.250,0.0,0.125,2371584.0,88064.0,4776.0,0.0,0.0,0.0,1233.0,1397.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,11264.0,5412.0,0.0,0.0,0.0,825.0,1028.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4416.0,0.0,0.0,0.0,692.0,940.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,0.0,4056.0,0.0,0.0,0.0,820.0,1098.0
0.0,0.0,100.0,0.0,0.0,0.0,81920.0,223232.0,4860.0,0.0,0.0,0.0,756.0,1019.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,5220.0,0.0,0.0,0.0,769.0,992.0
0.0,0.125,99.437,0.313,0.0,0.125,1986560.0,210944.0,5400.0,0.0,0.0,0.0,1207.0,1316.0
0.063,0.563,99.124,0.250,0.0,0.0,786432.0,0.0,11292.0,0.0,0.0,0.0,1199.0,1165.0
0.0,0.062,99.750,0.125,0.0,0.062,45056.0,0.0,14136.0,0.0,0.0,0.0,1133.0,1302.0
0.063,0.188,99.436,0.251,0.0,0.063,331776.0,243200.0,16254.0,2542.0,8192.0,0.0,1362.0,1609.0
0.063,0.251,99.623,0.0,0.0,0.063,0.0,0.0,18468.0,0.0,0.0,0.0,1627.0,1948.0
0.0,0.063,99.687,0.250,0.0,0.0,159744.0,24576.0,16458.0,0.0,4096.0,0.0,1325.0,1542.0
0.063,0.188,99.687,0.0,0.0,0.063,0.0,72704.0,14873.0,1255.0,0.0,0.0,1257.0,1497.0
0.063,0.125,99.625,0.125,0.0,0.063,65536.0,8704.0,10680.0,60.0,0.0,0.0,1317.0,1487.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,100864.0,5940.0,0.0,0.0,0.0,692.0,898.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,9728.0,18816.0,0.0,0.0,0.0,1735.0,1731.0
0.0,0.0,99.937,0.0,0.0,0.063,0.0,34816.0,24852.0,0.0,0.0,0.0,1683.0,1526.0
0.0,0.125,99.124,0.750,0.0,0.0,4427776.0,0.0,24576.0,0.0,36864.0,0.0,1553.0,1340.0
0.125,0.188,99.562,0.063,0.0,0.063,0.0,79360.0,16109.0,3613.0,0.0,0.0,1359.0,1506.0
1.548,1.161,92.258,4.452,0.0,0.581,12619776.0,338944.0,11436.0,0.0,8634368.0,0.0,4460.0,4106.0
1.790,1.535,91.113,4.731,0.0,0.831,19243008.0,11598336.0,6036.0,0.0,16244736.0,10866688.0,7547.0,5065.0
1.801,1.672,94.727,1.415,0.0,0.386,2539520.0,487424.0,6054.0,0.0,262144.0,0.0,5369.0,4864.0
6.623,2.338,89.416,1.299,0.0,0.325,1953792.0,609792.0,3060.0,0.0,139264.0,0.0,6937.0,6572.0
0.565,0.565,98.682,0.126,0.0,0.063,4337664.0,122880.0,3216.0,60.0,16384.0,0.0,1949.0,2149.0
0.313,0.125,99.499,0.0,0.0,0.063,0.0,871424.0,4203.0,0.0,0.0,0.0,1310.0,1354.0
0.188,0.063,99.750,0.0,0.0,0.0,0.0,0.0,8727.0,0.0,0.0,0.0,969.0,956.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,4518.0,0.0,0.0,0.0,819.0,865.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5049.0,0.0,0.0,0.0,978.0,964.0
0.063,0.125,99.812,0.0,0.0,0.0,0.0,0.0,9180.0,0.0,0.0,0.0,1591.0,1340.0
0.125,0.188,99.185,0.439,0.0,0.063,1363968.0,16896.0,10620.0,0.0,8192.0,0.0,1817.0,1889.0
0.125,0.250,99.499,0.063,0.0,0.063,0.0,343040.0,12960.0,0.0,0.0,0.0,1699.0,1561.0
0.125,0.188,99.499,0.063,0.0,0.125,4096.0,11264.0,25116.0,0.0,4096.0,0.0,2253.0,1982.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,10752.0,26271.0,0.0,0.0,0.0,1501.0,1329.0
0.063,0.188,99.312,0.438,0.0,0.0,1036288.0,5632.0,24747.0,0.0,0.0,0.0,1799.0,1560.0
0.0,0.0,100.0,0.0,0.0,0.0,16384.0,282624.0,22689.0,0.0,0.0,0.0,1421.0,1232.0
0.0,0.062,99.938,0.0,0.0,0.0,0.0,10752.0,18846.0,0.0,0.0,0.0,1185.0,1086.0
0.251,0.125,99.185,0.313,0.0,0.125,6234112.0,210944.0,13869.0,0.0,0.0,0.0,1648.0,1436.0
0.063,0.377,99.561,0.0,0.0,0.0,0.0,0.0,14220.0,0.0,0.0,0.0,1504.0,1229.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,14706.0,0.0,0.0,0.0,1245.0,1160.0
0.314,0.189,99.434,0.0,0.0,0.063,20480.0,500736.0,17964.0,2602.0,0.0,0.0,1677.0,1609.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,18552.0,0.0,0.0,0.0,1301.0,1204.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,176128.0,16296.0,0.0,0.0,0.0,1117.0,1081.0
0.313,0.250,99.436,0.0,0.0,0.0,0.0,84480.0,14108.0,1255.0,0.0,0.0,1422.0,1454.0
0.0,0.125,99.687,0.125,0.0,0.063,331776.0,8192.0,6360.0,60.0,0.0,0.0,1135.0,1347.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,396288.0,5556.0,0.0,0.0,0.0,789.0,1053.0
0.063,0.125,99.624,0.188,0.0,0.0,24576.0,9728.0,9531.0,0.0,16384.0,0.0,1018.0,1273.0
0.0,0.062,99.875,0.0,0.0,0.062,0.0,69120.0,4140.0,0.0,0.0,0.0,831.0,1056.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,5535.0,0.0,0.0,0.0,740.0,953.0
0.063,0.188,99.687,0.0,0.0,0.063,0.0,87552.0,7385.0,3613.0,0.0,0.0,1301.0,1573.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,124928.0,9012.0,0.0,0.0,0.0,1067.0,1179.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,10752.0,9540.0,0.0,0.0,0.0,798.0,1030.0
0.189,0.378,99.370,0.0,0.0,0.063,0.0,10240.0,14220.0,0.0,0.0,0.0,1585.0,1823.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,81920.0,23220.0,0.0,0.0,0.0,1475.0,1412.0
1.213,2.999,94.193,1.021,0.0,0.574,1146880.0,782336.0,24120.0,0.0,122880.0,0.0,6855.0,7382.0
2.611,2.866,93.121,0.828,0.0,0.573,1327104.0,891392.0,20880.0,0.0,303104.0,0.0,7332.0,7153.0
1.129,0.063,98.809,0.0,0.0,0.0,0.0,524288.0,22095.0,0.0,0.0,0.0,2029.0,1362.0
0.0,0.0,99.937,0.0,0.0,0.063,0.0,0.0,24216.0,0.0,0.0,0.0,1819.0,1356.0
0.0,0.063,99.937,0.0,0.0,0.0,4165632.0,0.0,28452.0,0.0,0.0,0.0,2322.0,1570.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,26100.0,0.0,0.0,0.0,1819.0,1373.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,24660.0,0.0,0.0,0.0,1929.0,1459.0
0.252,0.315,99.055,0.189,0.0,0.189,3239936.0,121344.0,26820.0,0.0,0.0,0.0,2905.0,2295.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,266240.0,28260.0,0.0,0.0,0.0,1812.0,1342.0
0.062,0.062,99.875,0.0,0.0,0.0,0.0,18944.0,21960.0,0.0,0.0,0.0,1596.0,1240.0
0.125,0.063,99.812,0.0,0.0,0.0,0.0,10752.0,14526.0,0.0,0.0,0.0,1189.0,1159.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,246784.0,9288.0,0.0,0.0,0.0,1106.0,1026.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11712.0,0.0,0.0,0.0,1426.0,1247.0
0.125,0.188,99.624,0.0,0.0,0.063,0.0,75264.0,15756.0,0.0,0.0,0.0,1811.0,1489.0
0.063,0.564,99.374,0.0,0.0,0.0,0.0,98304.0,15336.0,0.0,0.0,0.0,1566.0,1149.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,1069.0,1220.0
0.0,0.125,99.813,0.0,0.0,0.062,0.0,572416.0,10398.0,2542.0,0.0,0.0,1131.0,1322.0
0.0,0.0,99.937,0.0,0.0,0.063,0.0,0.0,7200.0,0.0,0.0,0.0,890.0,1147.0
0.063,0.251,99.560,0.0,0.0,0.126,0.0,0.0,12726.0,0.0,0.0,0.0,1584.0,1900.0
0.125,0.250,99.625,0.0,0.0,0.0,0.0,97280.0,15149.0,1255.0,0.0,0.0,1347.0,1545.0
0.0,0.126,99.874,0.0,0.0,0.0,0.0,16384.0,18252.0,60.0,0.0,0.0,1604.0,1643.0
0.0,0.0,99.938,0.0,0.0,0.062,0.0,100864.0,21336.0,0.0,0.0,0.0,1429.0,1408.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,10752.0,21060.0,0.0,0.0,0.0,1426.0,1512.0
0.0,0.0,99.937,0.0,0.0,0.063,0.0,37376.0,18750.0,0.0,0.0,0.0,1208.0,1268.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,172032.0,15300.0,0.0,0.0,0.0,1317.0,1204.0
0.063,0.251,99.623,0.0,0.0,0.063,0.0,79872.0,26105.0,3613.0,0.0,0.0,2160.0,1827.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,26112.0,25977.0,0.0,0.0,0.0,1737.0,1361.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,110592.0,25422.0,0.0,0.0,0.0,1662.0,1417.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,9728.0,23484.0,0.0,0.0,0.0,1622.0,1375.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,25476.0,0.0,0.0,0.0,1491.0,1227.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,0.0,21660.0,60.0,0.0,0.0,1466.0,1322.0
0.753,0.878,97.992,0.188,0.0,0.188,274432.0,264704.0,18357.0,0.0,8192.0,0.0,3265.0,3378.0
3.273,3.659,91.977,0.449,0.0,0.642,1372160.0,1058304.0,13848.0,0.0,20480.0,0.0,8665.0,8893.0
0.754,1.131,97.737,0.126,0.0,0.251,446464.0,848384.0,9900.0,0.0,16384.0,0.0,3678.0,3700.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,159744.0,13095.0,0.0,0.0,0.0,1439.0,1202.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18447.0,0.0,0.0,0.0,1336.0,1170.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12642.0,0.0,0.0,0.0,1034.0,972.0
0.189,0.315,99.369,0.063,0.0,0.063,8192.0,91136.0,8556.0,0.0,8192.0,0.0,1884.0,1779.0
0.503,0.566,98.680,0.126,0.0,0.126,40960.0,19456.0,10980.0,0.0,40960.0,0.0,2892.0,3197.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,15120.0,0.0,0.0,0.0,1582.0,1207.0
0.063,0.188,99.749,0.0,0.0,0.0,77824.0,279552.0,13680.0,0.0,0.0,0.0,1767.0,1577.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,233472.0,11880.0,0.0,0.0,0.0,1249.0,1111.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,275968.0,14940.0,0.0,0.0,0.0,1266.0,1105.0
0.253,0.379,99.241,0.063,0.0,0.063,16384.0,100352.0,16200.0,0.0,16384.0,0.0,1935.0,1624.0
0.0,0.188,99.812,0.0,0.0,0.0,0.0,94208.0,11658.0,0.0,0.0,0.0,1217.0,1121.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,8916.0,0.0,0.0,0.0,988.0,1127.0
0.063,0.125,99.749,0.0,0.0,0.063,0.0,356352.0,18645.0,2542.0,0.0,0.0,1366.0,1480.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22131.0,0.0,0.0,0.0,1271.0,1278.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,21156.0,0.0,0.0,0.0,1248.0,1307.0
0.189,0.189,99.558,0.0,0.0,0.063,0.0,129024.0,26849.0,1255.0,0.0,0.0,1790.0,1701.0
0.063,0.188,99.749,0.0,0.0,0.0,0.0,8192.0,21216.0,60.0,0.0,0.0,1777.0,1622.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,15300.0,0.0,0.0,0.0,891.0,991.0
0.063,0.126,99.812,0.0,0.0,0.0,0.0,110080.0,15492.0,0.0,0.0,0.0,1334.0,1334.0
0.062,0.062,99.812,0.0,0.0,0.062,0.0,36352.0,9636.0,0.0,0.0,0.0,1121.0,1188.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,9147.0,0.0,0.0,0.0,1083.0,1100.0
0.126,0.251,99.623,0.0,0.0,0.0,0.0,83456.0,17360.0,3613.0,0.0,0.0,1561.0,1560.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,25088.0,12600.0,0.0,0.0,0.0,1252.0,1188.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,111104.0,10620.0,0.0,0.0,0.0,934.0,1028.0
1.656,0.382,97.834,0.0,0.0,0.127,1552384.0,11264.0,12240.0,0.0,0.0,0.0,2355.0,2012.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,176128.0,11160.0,0.0,0.0,0.0,1134.0,1086.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,0.0,14523.0,0.0,0.0,0.0,1225.0,1180.0
0.127,0.190,99.557,0.0,0.0,0.127,0.0,90112.0,12516.0,0.0,0.0,0.0,1520.0,1405.0
0.063,0.063,99.874,0.0,0.0,0.0,0.0,0.0,13320.0,0.0,0.0,0.0,1167.0,1173.0
1.209,2.482,95.481,0.446,0.0,0.382,962560.0,822784.0,15120.0,0.0,102400.0,0.0,5691.0,6611.0
2.155,2.809,93.338,1.176,0.0,0.523,1118208.0,5538304.0,14580.0,0.0,217088.0,4382720.0,6787.0,6811.0
1.099,2.060,89.629,6.868,0.0,0.343,241664.0,47731712.0,11580.0,0.0,16384.0,122171392.0,9539.0,2503.0
0.070,0.0,92.727,6.923,0.0,0.280,0.0,41422848.0,10920.0,0.0,0.0,0.0,2716.0,1154.0
0.709,0.780,93.121,5.177,0.0,0.213,417792.0,33338880.0,12060.0,0.0,16384.0,0.0,2856.0,1851.0
0.254,0.317,99.429,0.0,0.0,0.0,0.0,798720.0,16656.0,0.0,0.0,0.0,2548.0,1643.0
0.063,0.188,98.623,1.064,0.0,0.063,1224704.0,107008.0,20649.0,0.0,0.0,0.0,2147.0,1884.0
0.314,0.189,98.240,1.194,0.0,0.063,13971456.0,120832.0,22140.0,0.0,0.0,0.0,2724.0,1699.0
0.0,0.0,99.937,0.0,0.0,0.063,32768.0,538112.0,21060.0,0.0,0.0,0.0,1800.0,1388.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,10752.0,22680.0,0.0,0.0,0.0,1251.0,1098.0
0.188,0.126,99.623,0.063,0.0,0.0,16384.0,435712.0,16740.0,0.0,16384.0,0.0,1798.0,1422.0
0.063,0.439,99.436,0.063,0.0,0.0,8192.0,102400.0,10485.0,0.0,8192.0,0.0,1471.0,1207.0
0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,1319.0,1126.0
0.126,0.189,99.622,0.0,0.0,0.063,0.0,305152.0,15284.0,2608.0,0.0,0.0,1884.0,1680.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11808.0,0.0,0.0,0.0,1281.0,1030.0
0.250,0.250,99.436,0.0,0.0,0.063,0.0,90112.0,13245.0,0.0,0.0,0.0,1793.0,1885.0
0.126,0.252,99.622,0.0,0.0,0.0,0.0,111616.0,23153.0,1255.0,0.0,0.0,2028.0,1753.0
0.0,0.125,99.812,0.0,0.0,0.063,12288.0,11264.0,13860.0,0.0,0.0,0.0,1400.0,1436.0
0.0,0.0,99.937,0.063,0.0,0.0,0.0,111616.0,14580.0,0.0,0.0,0.0,1144.0,1153.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,9728.0,23220.0,0.0,0.0,0.0,1884.0,1455.0
0.0,0.063,99.875,0.0,0.0,0.063,0.0,24576.0,24480.0,0.0,0.0,0.0,1619.0,1465.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,106496.0,22596.0,0.0,0.0,0.0,1319.0,1234.0
0.445,0.445,98.665,0.381,0.0,0.064,2064384.0,90624.0,21065.0,3613.0,12288.0,0.0,2309.0,1909.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,54784.0,14136.0,0.0,0.0,0.0,1077.0,1090.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,111104.0,9180.0,0.0,0.0,0.0,854.0,995.0
0.439,0.125,99.247,0.125,0.0,0.063,999424.0,9728.0,18456.0,0.0,0.0,0.0,2017.0,1523.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,21336.0,0.0,0.0,0.0,1439.0,1231.0
0.063,0.063,99.875,0.0,0.0,0.0,0.0,237568.0,27816.0,0.0,0.0,0.0,1670.0,1435.0
0.253,0.126,99.495,0.063,0.0,0.063,0.0,89600.0,23580.0,0.0,0.0,0.0,1966.0,1629.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21336.0,0.0,0.0,0.0,1442.0,1205.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,24450.0,0.0,0.0,0.0,1316.0,1190.0
0.063,0.0,99.937,0.0,0.0,0.0,0.0,147456.0,31596.0,0.0,0.0,0.0,1451.0,1321.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,15015.0,0.0,0.0,0.0,1206.0,1178.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,90112.0,15369.0,0.0,0.0,0.0,1051.0,1042.0
0.254,0.317,99.048,0.317,0.0,0.063,40960.0,109056.0,22500.0,60.0,16384.0,0.0,2088.0,1948.0
2.203,1.361,87.686,7.971,0.0,0.778,15253504.0,155648.0,8640.0,0.0,14786560.0,0.0,4891.0,4545.0
4.753,3.060,90.365,1.172,0.0,0.651,3284992.0,752640.0,12600.0,0.0,2281472.0,0.0,7741.0,6980.0
3.548,2.774,92.645,0.516,0.0,0.516,3022848.0,713216.0,15576.0,0.0,45056.0,0.0,8377.0,7722.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,210944.0,16110.0,0.0,0.0,0.0,1368.0,1112.0
0.0,0.063,99.875,0.0,0.0,0.063,0.0,825344.0,23250.0,0.0,0.0,0.0,1644.0,1286.0
0.189,0.126,99.685,0.0,0.0,0.0,0.0,111104.0,26394.0,0.0,0.0,0.0,2314.0,1754.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,180224.0,31218.0,0.0,0.0,0.0,1636.0,1216.0
